abn,entity_name,entity_type,entity_status,entity_address,entity_postcode,entity_state,entity_start_date,acn,trading_names
97475400268,Darwin Transport Co Group,PTY,Deregistered,"716 Wilson Dr, Adelaide",4413,QLD,2006-03-23,391662277,
81723157751,Darwin Transport Co Group,CORP,Deregistered,"57 Jones Ave, Perth",5879,TAS,1994-04-24,806588380,
44763072376,Sydney Manufacturing Co Group,IND,Deregistered,"57 Brown Rd, Canberra",5203,ACT,2006-08-20,609912971,Sydney Manufacturing Co Trading
70132580541,Cairns Agriculture Pty Ltd,TRUST,Deregistered,"142 Smith St, Brisbane",9499,ACT,2022-04-20,342152185,Cairns Agriculture Trading
55323626514,Ballarat Mining Ltd,CORP,Cancelled,"894 Wilson Dr, Brisbane",2414,ACT,1994-09-19,535264929,
41723943193,Gold Coast Tourism Corp,IND,Active,"841 Wilson Dr, Sydney",3135,NSW,2013-07-11,118120870,Gold Coast Tourism Trading
87315629994,Rockhampton Resources Pty Ltd,TRUST,Active,"357 Taylor Ct, Perth",7437,TAS,2000-05-15,520249357,
70950432835,Rockhampton Resources Corp,PTY,Cancelled,"188 Smith St, Melbourne",8020,WA,1990-05-09,456415716,
76369640667,Townsville Marine Services Ltd,IND,Deregistered,"190 Wilson Dr, Sydney",7665,NSW,2002-10-25,743374349,
26310785565,Wollongong Steel Works Corp,IND,Cancelled,"873 Brown Rd, Sydney",6862,VIC,2005-12-13,184607889,Wollongong Steel Works Trading
85862841727,Adelaide Healthcare Ltd,PART,Active,"906 Taylor Ct, Adelaide",3984,SA,1993-09-07,641006914,
75196282251,Brisbane Software Systems Pty Ltd,PTY,Active,"621 Taylor Ct, Brisbane",3780,ACT,2007-03-06,140486650,
70930660998,Canberra Education Services Group,CORP,Active,"77 Taylor Ct, Brisbane",5169,VIC,2024-05-16,903254560,
68480268998,Sydney Manufacturing Co Corp,COOP,Deregistered,"581 Smith St, Perth",7696,ACT,2024-11-18,486707300,
84687016545,Newcastle Construction Corp,CORP,Cancelled,"187 Jones Ave, Perth",3917,VIC,2009-10-16,543017555,Newcastle Construction Trading
35349466255,Darwin Transport Co Ltd,COOP,Cancelled,"379 Taylor Ct, Perth",1896,NSW,2014-06-22,453717619,
83322723425,Cairns Agriculture Ltd,COOP,Deregistered,"554 Wilson Dr, Adelaide",5192,SA,2009-04-14,379631664,
19813408241,Toowoomba Manufacturing Ltd,PTY,Active,"835 Wilson Dr, Brisbane",8148,NSW,2012-03-03,261723737,
61900956697,Rockhampton Resources Ltd,IND,Active,"226 Smith St, Perth",9248,QLD,2010-07-17,918559454,
83850426805,Rockhampton Resources Corp,PTY,Cancelled,"614 Wilson Dr, Adelaide",2699,QLD,2003-05-10,795839669,
52961370061,Rockhampton Resources Group,TRUST,Cancelled,"432 Taylor Ct, Brisbane",8299,NSW,1990-07-05,608254307,
32354508461,Tech Solutions Australia Group,PART,Active,"601 Smith St, Brisbane",7094,QLD,2003-08-25,987576713,Tech Solutions Australia Trading
23759209225,Rockhampton Resources Group,LTD,Active,"462 Smith St, Perth",4011,WA,2013-09-03,397210046,Rockhampton Resources Trading
20995835988,Gold Coast Tourism Group,CORP,Cancelled,"413 Brown Rd, Canberra",4924,QLD,2013-10-04,774589876,
76270257282,Tech Solutions Australia Ltd,PART,Active,"907 Brown Rd, Canberra",9145,SA,2002-02-23,522451200,
94598912698,Hobart Fisheries Ltd,COOP,Active,"146 Brown Rd, Canberra",7034,WA,2023-10-15,928558125,
57510963485,Gold Coast Tourism Pty Ltd,PTY,Active,"339 Wilson Dr, Brisbane",8941,SA,2016-12-06,506876403,
90816243433,Geelong Automotive Group,PTY,Active,"941 Jones Ave, Sydney",7201,NT,2008-07-17,769929076,Geelong Automotive Trading
88723955685,Perth Mining Services Ltd,TRUST,Deregistered,"369 Brown Rd, Brisbane",7783,WA,2006-11-09,398978338,
65555848014,Canberra Education Services Corp,IND,Deregistered,"710 Taylor Ct, Melbourne",1800,NT,2003-10-18,498223531,
67164902607,Cairns Agriculture Pty Ltd,PART,Active,"439 Smith St, Brisbane",9052,WA,2015-12-10,527798631,
71697689221,Launceston Timber Group,PART,Active,"64 Wilson Dr, Canberra",8876,NT,2008-10-04,581142479,Launceston Timber Trading
64577856836,Gold Coast Tourism Group,COOP,Active,"10 Taylor Ct, Perth",9215,NSW,2005-03-03,880641506,
33601790156,Darwin Transport Co Pty Ltd,LTD,Cancelled,"763 Taylor Ct, Adelaide",6123,VIC,1994-08-25,525089579,Darwin Transport Co Trading
17755687839,Canberra Education Services Pty Ltd,LTD,Active,"50 Wilson Dr, Adelaide",3285,NSW,2007-04-27,633160900,Canberra Education Services Trading
62523552563,Adelaide Healthcare Pty Ltd,PTY,Active,"138 Smith St, Canberra",8401,SA,2014-05-06,853198028,
97606430518,Bendigo Financial Services Corp,PTY,Active,"534 Wilson Dr, Canberra",4627,QLD,1997-05-25,878855014,Bendigo Financial Services Trading
51894443747,Cairns Agriculture Ltd,TRUST,Active,"777 Wilson Dr, Canberra",4973,NT,1998-04-12,224528095,Cairns Agriculture Trading
52278123760,Tech Solutions Australia Ltd,LTD,Cancelled,"112 Wilson Dr, Sydney",9296,ACT,1991-04-01,338317243,Tech Solutions Australia Trading
91872652831,Perth Mining Services Ltd,PTY,Active,"273 Wilson Dr, Canberra",2896,NSW,2010-04-08,301681111,
67390898382,Wollongong Steel Works Ltd,TRUST,Deregistered,"579 Wilson Dr, Adelaide",6379,ACT,1995-06-10,225111219,Wollongong Steel Works Trading
76893918982,Wollongong Steel Works Ltd,TRUST,Active,"680 Taylor Ct, Melbourne",8338,SA,2019-09-06,246277141,Wollongong Steel Works Trading
65743793505,Launceston Timber Group,PART,Active,"683 Jones Ave, Sydney",6581,ACT,2010-04-01,539962102,Launceston Timber Trading
25101576876,Rockhampton Resources Pty Ltd,COOP,Deregistered,"288 Smith St, Perth",2995,ACT,2008-09-27,973822140,
22332852386,Cairns Agriculture Ltd,TRUST,Active,"61 Taylor Ct, Brisbane",4396,TAS,2020-11-09,389753906,Cairns Agriculture Trading
21494248922,Launceston Timber Group,LTD,Deregistered,"953 Smith St, Brisbane",1597,NSW,2008-10-23,842887499,Launceston Timber Trading
95728936052,Townsville Marine Services Group,COOP,Deregistered,"830 Wilson Dr, Brisbane",2833,NSW,2008-07-27,261951653,
96683595563,Sydney Manufacturing Co Ltd,COOP,Deregistered,"443 Smith St, Canberra",8584,VIC,2009-02-15,648880957,Sydney Manufacturing Co Trading
35641699680,Launceston Timber Group,COOP,Active,"32 Jones Ave, Sydney",2451,TAS,2013-08-16,868363761,
60875040836,Perth Mining Services Ltd,IND,Active,"375 Brown Rd, Perth",9561,NSW,2000-11-10,462537249,
81982996597,Ballarat Mining Pty Ltd,LTD,Deregistered,"734 Brown Rd, Sydney",4579,WA,1996-06-18,849317455,
74804852182,Hobart Fisheries Ltd,TRUST,Cancelled,"506 Taylor Ct, Melbourne",3789,ACT,2007-07-02,181199565,
29482751211,Toowoomba Manufacturing Group,PTY,Deregistered,"113 Wilson Dr, Melbourne",5537,NT,2010-10-28,997439856,Toowoomba Manufacturing Trading
90844270983,Cairns Agriculture Ltd,LTD,Deregistered,"819 Smith St, Sydney",5540,NT,2017-04-09,313347891,Cairns Agriculture Trading
38895237250,Adelaide Healthcare Corp,CORP,Cancelled,"232 Brown Rd, Melbourne",1054,ACT,2002-01-22,953529295,
90457762312,Wollongong Steel Works Corp,IND,Cancelled,"117 Taylor Ct, Perth",4428,ACT,2020-03-16,119977435,Wollongong Steel Works Trading
88821992744,Launceston Timber Ltd,IND,Active,"860 Smith St, Melbourne",7401,TAS,2022-01-06,926237619,
13317082538,Ballarat Mining Pty Ltd,TRUST,Cancelled,"375 Taylor Ct, Perth",7102,WA,2008-05-17,312780330,Ballarat Mining Trading
99309589671,Wollongong Steel Works Ltd,COOP,Deregistered,"696 Taylor Ct, Perth",8344,WA,2000-03-10,698995716,
51909510566,Adelaide Healthcare Ltd,PART,Cancelled,"962 Wilson Dr, Canberra",9045,NSW,2004-09-07,244659645,
26328039406,Townsville Marine Services Corp,PART,Deregistered,"139 Wilson Dr, Adelaide",2647,WA,1995-08-20,598965636,
84736398103,Toowoomba Manufacturing Ltd,PTY,Cancelled,"94 Brown Rd, Sydney",1021,VIC,2011-10-09,483389354,
51738205589,Darwin Transport Co Group,IND,Cancelled,"503 Wilson Dr, Sydney",9092,VIC,2008-10-26,336717573,Darwin Transport Co Trading
85277367891,Rockhampton Resources Pty Ltd,IND,Cancelled,"585 Jones Ave, Canberra",2539,SA,2010-07-15,821892445,
67475797341,Perth Mining Services Group,IND,Active,"977 Jones Ave, Adelaide",3512,NSW,1994-05-24,323554191,Perth Mining Services Trading
96138086380,Hobart Fisheries Pty Ltd,TRUST,Deregistered,"432 Smith St, Sydney",7653,NT,1990-03-03,538503614,
85158072815,Canberra Education Services Group,COOP,Cancelled,"455 Taylor Ct, Perth",3436,ACT,1992-01-06,500010243,
38903100757,Launceston Timber Ltd,COOP,Cancelled,"23 Jones Ave, Melbourne",5640,TAS,2023-05-11,955616092,
92309620377,Launceston Timber Corp,PART,Deregistered,"418 Jones Ave, Adelaide",1467,SA,2017-07-24,336496904,
25332224965,Hobart Fisheries Pty Ltd,TRUST,Deregistered,"20 Jones Ave, Sydney",3297,ACT,1995-07-10,306139256,Hobart Fisheries Trading
17117261744,Rockhampton Resources Pty Ltd,TRUST,Deregistered,"754 Taylor Ct, Perth",3249,NT,2011-08-03,787547066,Rockhampton Resources Trading
34582970322,Brisbane Software Systems Pty Ltd,IND,Cancelled,"916 Smith St, Brisbane",9317,WA,1990-02-17,214091653,
27619459565,Hobart Fisheries Pty Ltd,PART,Active,"269 Jones Ave, Perth",6038,WA,2021-04-14,996669985,
42903500749,Adelaide Healthcare Corp,CORP,Cancelled,"67 Wilson Dr, Sydney",7309,ACT,2012-09-17,499451009,
96445657478,Launceston Timber Group,PTY,Cancelled,"584 Smith St, Sydney",6806,NT,2015-11-27,590384366,
15757379234,Toowoomba Manufacturing Corp,IND,Active,"664 Wilson Dr, Brisbane",5198,ACT,2004-08-21,188206100,
31213510549,Canberra Education Services Group,COOP,Active,"102 Smith St, Sydney",8177,NT,2001-05-26,822075075,Canberra Education Services Trading
17141970132,Canberra Education Services Pty Ltd,PART,Deregistered,"950 Wilson Dr, Brisbane",9650,VIC,2007-11-08,193167867,Canberra Education Services Trading
96611489431,Adelaide Healthcare Corp,CORP,Deregistered,"376 Wilson Dr, Brisbane",3812,TAS,1993-04-22,641949264,
26220277729,Bendigo Financial Services Ltd,IND,Cancelled,"725 Smith St, Brisbane",2957,SA,2022-09-17,577532478,Bendigo Financial Services Trading
46972145081,Adelaide Healthcare Ltd,TRUST,Deregistered,"658 Jones Ave, Sydney",8180,SA,2019-05-15,294139601,
66237865267,Perth Mining Services Group,LTD,Active,"104 Wilson Dr, Brisbane",4574,NSW,1992-06-08,484108696,
42723331776,Hobart Fisheries Group,PART,Deregistered,"210 Brown Rd, Adelaide",6488,SA,1995-09-25,460024675,
65701622813,Brisbane Software Systems Pty Ltd,CORP,Active,"787 Taylor Ct, Brisbane",8199,VIC,2012-02-28,754206966,
72212422413,Tech Solutions Australia Ltd,LTD,Deregistered,"547 Wilson Dr, Sydney",2905,NSW,2016-04-17,598268797,Tech Solutions Australia Trading
55731837951,Ballarat Mining Pty Ltd,CORP,Active,"121 Brown Rd, Melbourne",6675,QLD,2013-02-10,478379869,
54511870207,Perth Mining Services Group,COOP,Active,"809 Jones Ave, Melbourne",2077,WA,2020-02-18,849690855,
40215332786,Townsville Marine Services Pty Ltd,TRUST,Active,"461 Wilson Dr, Sydney",4761,NT,1994-12-26,221172093,Townsville Marine Services Trading
72964782582,Brisbane Software Systems Pty Ltd,PART,Deregistered,"88 Smith St, Adelaide",6014,QLD,1996-08-10,329180211,
76569204265,Sydney Manufacturing Co Corp,IND,Cancelled,"843 Brown Rd, Canberra",4542,WA,2017-09-28,432394727,
73958430139,Melbourne Consulting Group Group,CORP,Active,"113 Taylor Ct, Perth",1509,TAS,2002-12-25,927936723,Melbourne Consulting Group Trading
15976045303,Cairns Agriculture Ltd,TRUST,Deregistered,"430 Wilson Dr, Sydney",5986,TAS,2019-11-08,808852619,
43138172845,Toowoomba Manufacturing Corp,LTD,Cancelled,"423 Wilson Dr, Brisbane",4754,NT,2021-08-20,535666025,Toowoomba Manufacturing Trading
52350804050,Toowoomba Manufacturing Corp,TRUST,Deregistered,"179 Wilson Dr, Melbourne",9879,ACT,2015-09-10,242541053,
14870503822,Tech Solutions Australia Ltd,PTY,Cancelled,"714 Wilson Dr, Perth",8738,QLD,1994-12-24,439657971,
97537900631,Newcastle Construction Ltd,IND,Active,"533 Brown Rd, Perth",2981,TAS,2000-02-14,471897189,
60780484936,Darwin Transport Co Group,TRUST,Deregistered,"627 Brown Rd, Sydney",4949,ACT,2016-01-21,342879763,
24989331509,Wollongong Steel Works Corp,TRUST,Cancelled,"407 Taylor Ct, Melbourne",7074,TAS,1997-06-27,563575487,Wollongong Steel Works Trading
55271152799,Brisbane Software Systems Group,CORP,Deregistered,"656 Jones Ave, Melbourne",4034,WA,1994-04-27,436804705,Brisbane Software Systems Trading
19536458731,Darwin Transport Co Group,LTD,Active,"817 Wilson Dr, Melbourne",3796,NT,1994-09-22,851354012,
94579312719,Wollongong Steel Works Group,LTD,Active,"138 Wilson Dr, Sydney",8679,ACT,1999-03-08,865267357,Wollongong Steel Works Trading
65987635811,Sydney Manufacturing Co Pty Ltd,IND,Cancelled,"780 Jones Ave, Adelaide",7630,QLD,2005-05-23,395339178,Sydney Manufacturing Co Trading
15978795214,Cairns Agriculture Corp,PTY,Deregistered,"159 Jones Ave, Perth",3398,SA,2003-03-09,927052372,Cairns Agriculture Trading
98938121180,Townsville Marine Services Ltd,PART,Cancelled,"622 Brown Rd, Adelaide",2386,QLD,2006-03-15,398556208,
37729571719,Sydney Manufacturing Co Corp,LTD,Deregistered,"229 Taylor Ct, Adelaide",7006,QLD,2011-01-23,533610104,
14981542379,Adelaide Healthcare Group,IND,Deregistered,"236 Taylor Ct, Adelaide",6762,TAS,2003-09-03,729828566,
65465379156,Townsville Marine Services Group,PART,Active,"491 Brown Rd, Canberra",8213,ACT,2010-12-22,172309684,
88168138528,Launceston Timber Corp,PTY,Deregistered,"331 Wilson Dr, Canberra",7442,NSW,2002-12-22,356998701,
27782239255,Geelong Automotive Group,IND,Active,"856 Jones Ave, Perth",5987,NSW,2006-11-03,768309085,Geelong Automotive Trading
90255984431,Townsville Marine Services Ltd,IND,Active,"53 Taylor Ct, Canberra",7300,QLD,2018-05-23,141549329,
58855928908,Ballarat Mining Ltd,LTD,Active,"899 Smith St, Melbourne",5625,QLD,2015-08-24,546887309,
45170971272,Adelaide Healthcare Corp,PTY,Deregistered,"779 Brown Rd, Perth",5135,VIC,2024-12-16,410415147,
17504708941,Geelong Automotive Pty Ltd,CORP,Active,"906 Brown Rd, Canberra",2041,WA,2016-06-15,422654820,Geelong Automotive Trading
59388489591,Ballarat Mining Pty Ltd,PART,Active,"767 Wilson Dr, Canberra",3764,TAS,2018-12-08,854697806,
54460374925,Adelaide Healthcare Pty Ltd,TRUST,Cancelled,"174 Jones Ave, Melbourne",5504,QLD,2022-06-04,248411271,
31120185209,Launceston Timber Pty Ltd,LTD,Cancelled,"912 Taylor Ct, Perth",7121,SA,2005-09-17,256756701,
79698472585,Adelaide Healthcare Pty Ltd,PART,Cancelled,"281 Smith St, Perth",1853,QLD,2024-10-26,107718572,
14524021449,Wollongong Steel Works Group,COOP,Deregistered,"392 Smith St, Perth",9573,WA,2012-01-23,422953418,
85317444044,Hobart Fisheries Group,COOP,Deregistered,"618 Taylor Ct, Adelaide",1749,ACT,2007-01-15,542721100,
43943264407,Rockhampton Resources Pty Ltd,PART,Deregistered,"80 Jones Ave, Adelaide",3452,TAS,2000-03-06,776101786,Rockhampton Resources Trading
35379113952,Canberra Education Services Ltd,PART,Deregistered,"846 Taylor Ct, Adelaide",4123,VIC,2016-09-07,741613465,
37792954656,Melbourne Consulting Group Group,PTY,Cancelled,"835 Taylor Ct, Adelaide",4090,SA,2002-01-04,592423537,
91703810825,Townsville Marine Services Corp,IND,Cancelled,"442 Taylor Ct, Sydney",4841,VIC,2007-12-16,883251117,
62587304386,Gold Coast Tourism Pty Ltd,LTD,Cancelled,"733 Smith St, Melbourne",6331,NSW,2012-12-10,793095048,
73806160473,Cairns Agriculture Pty Ltd,IND,Cancelled,"534 Wilson Dr, Adelaide",5607,SA,2011-03-04,294845399,
22362978637,Toowoomba Manufacturing Pty Ltd,PART,Cancelled,"4 Brown Rd, Canberra",9994,WA,2012-02-08,515881726,Toowoomba Manufacturing Trading
69435343097,Bendigo Financial Services Ltd,COOP,Active,"857 Wilson Dr, Sydney",1784,TAS,2005-02-17,263591169,Bendigo Financial Services Trading
31787244127,Townsville Marine Services Corp,PART,Cancelled,"409 Smith St, Adelaide",1244,ACT,2000-02-14,606081959,
22896113129,Bendigo Financial Services Group,CORP,Active,"828 Brown Rd, Brisbane",6364,NSW,2002-07-17,467063973,
60131855254,Hobart Fisheries Corp,PART,Deregistered,"613 Taylor Ct, Perth",1555,QLD,1994-01-09,872628595,
36718340717,Wollongong Steel Works Pty Ltd,COOP,Deregistered,"346 Brown Rd, Sydney",6865,NT,2002-02-21,293868241,
99380940333,Tech Solutions Australia Pty Ltd,COOP,Deregistered,"613 Smith St, Canberra",9603,WA,2001-08-22,438674937,
55564548046,Tech Solutions Australia Pty Ltd,COOP,Cancelled,"223 Jones Ave, Brisbane",1075,NT,2012-07-11,762088942,Tech Solutions Australia Trading
92939468932,Geelong Automotive Corp,PTY,Cancelled,"405 Taylor Ct, Canberra",6900,TAS,2000-10-05,971039599,Geelong Automotive Trading
64186468762,Darwin Transport Co Ltd,CORP,Cancelled,"158 Brown Rd, Melbourne",2000,NSW,2000-05-23,629431649,
14706271130,Adelaide Healthcare Group,LTD,Active,"847 Brown Rd, Adelaide",6679,NSW,1997-01-11,393701213,
13299141755,Cairns Agriculture Pty Ltd,CORP,Active,"492 Taylor Ct, Adelaide",2186,ACT,1990-11-15,182660366,
99603194042,Sydney Manufacturing Co Corp,COOP,Deregistered,"601 Taylor Ct, Perth",5961,VIC,2010-04-24,805357097,
21767565992,Toowoomba Manufacturing Ltd,PART,Deregistered,"59 Jones Ave, Perth",2254,TAS,2007-03-02,479702133,
77996641621,Ballarat Mining Pty Ltd,PART,Active,"515 Wilson Dr, Canberra",6672,TAS,1996-05-17,280370897,
20530932418,Perth Mining Services Pty Ltd,IND,Deregistered,"917 Jones Ave, Sydney",7630,ACT,2000-03-12,960939988,Perth Mining Services Trading
59216694098,Darwin Transport Co Group,TRUST,Active,"244 Smith St, Melbourne",4009,WA,2005-01-06,584914239,
51330199710,Darwin Transport Co Ltd,TRUST,Active,"550 Taylor Ct, Melbourne",4479,WA,1993-01-03,814225570,Darwin Transport Co Trading
78947705371,Townsville Marine Services Group,COOP,Cancelled,"394 Brown Rd, Brisbane",1197,ACT,2012-04-05,534504993,
28756112719,Melbourne Consulting Group Pty Ltd,PTY,Deregistered,"245 Jones Ave, Perth",5891,SA,1999-07-26,189411143,
66531520517,Canberra Education Services Pty Ltd,CORP,Active,"348 Taylor Ct, Adelaide",2837,SA,1999-05-03,339310730,
67438152200,Cairns Agriculture Group,PTY,Deregistered,"984 Jones Ave, Canberra",5102,VIC,2004-12-06,909439134,Cairns Agriculture Trading
16268279094,Brisbane Software Systems Ltd,IND,Active,"378 Taylor Ct, Brisbane",7566,SA,2024-10-26,977266508,
52274312967,Ballarat Mining Corp,PTY,Cancelled,"846 Smith St, Perth",2683,TAS,2018-07-16,711042674,Ballarat Mining Trading
45312597104,Geelong Automotive Pty Ltd,PART,Deregistered,"578 Wilson Dr, Canberra",4165,VIC,2012-09-04,653724717,
12671231693,Canberra Education Services Corp,PART,Deregistered,"248 Taylor Ct, Adelaide",8954,ACT,2004-11-26,775904805,Canberra Education Services Trading
